uc021wmh.1	chr22	+	21823878	21824992	21823878	21823878	1	21823878,	21824992,		uc021wmh.1
uc002zuv.4	chr22	-	21827286	21844900	21827642	21842641	16	21827286,21828885,21829499,21830280,21830932,21832078,21832285,21832873,21834047,21834218,21837308,21838293,21841088,21841853,21842160,21842512,	21827694,21828969,21829589,21830449,21831053,21832204,21832450,21832983,21834118,21834291,21837379,21838423,21841216,21841961,21842312,21844900,	A4QPH2	uc002zuv.4
uc002zuw.3	chr22	-	21827286	21871780	21827286	21827286	17	21827286,21828885,21830290,21830932,21832078,21832285,21832873,21834047,21834218,21837308,21838293,21841088,21841853,21842160,21842512,21846282,21871613,	21827694,21828969,21830449,21831053,21832204,21832390,21832983,21834118,21834291,21837379,21838423,21841216,21841961,21842312,21842670,21846383,21871780,		uc002zuw.3
uc011aid.2	chr22	-	21827286	21871780	21827286	21827286	17	21827286,21828885,21830290,21830932,21832078,21832285,21832873,21834047,21834218,21837308,21838293,21841088,21841853,21842160,21842512,21846282,21871613,	21827694,21829089,21830449,21831053,21832204,21832390,21832983,21834118,21834291,21837379,21838423,21841216,21841961,21842312,21842670,21846383,21871780,		uc011aid.2
uc011aie.1	chr22	-	21830664	21846383	21830873	21842641	13	21830664,21832078,21832285,21832873,21834047,21834218,21837308,21838293,21841088,21841853,21842160,21842512,21846282,	21831053,21832204,21832390,21832983,21834118,21834291,21837379,21838423,21841216,21841961,21842312,21842670,21846383,	B4DSG9	uc011aie.1
uc011aif.1	chr22	-	21830664	21846383	21830873	21834226	9	21830664,21832078,21832285,21832873,21834047,21834218,21837308,21838293,21846282,	21831053,21832204,21832390,21832983,21834118,21834291,21837379,21838423,21846383,	B4DLU8	uc011aif.1
uc002zux.2	chr22	-	21831668	21844900	21831961	21842641	11	21831668,21832285,21832873,21834047,21834218,21837308,21838293,21841088,21841853,21842160,21842512,	21832204,21832390,21832983,21834118,21834291,21837379,21838423,21841216,21841961,21842312,21844900,	A4QPH2-2	uc002zux.2
uc031rwz.1	chr22	+	21834063	21834090	21834063	21834063	1	21834063,	21834090,		uc031rwz.1
uc031rxa.1	chr22	+	21841120	21841147	21841120	21841120	1	21841120,	21841147,		uc031rxa.1
uc031rxb.1	chr22	+	21841870	21841893	21841870	21841870	1	21841870,	21841893,		uc031rxb.1
uc031rxc.1	chr22	+	21842283	21842311	21842283	21842283	1	21842283,	21842311,		uc031rxc.1
uc031rxd.1	chr22	+	21842555	21842577	21842555	21842555	1	21842555,	21842577,		uc031rxd.1
uc021wmi.1	chr22	-	21899632	21899933	21899632	21899632	1	21899632,	21899933,		uc021wmi.1
uc002zuy.4	chr22	-	21899957	21905750	21900345	21905265	1	21899957,	21905750,	A6NJZ7	uc002zuy.4
uc031rxe.1	chr22	+	21903735	21978323	21903738	21975958	4	21903735,21947149,21965145,21975803,	21903939,21947245,21965332,21978323,	E7EWS7	uc031rxe.1
uc021wmj.1	chr22	+	21909418	21909716	21909418	21909418	1	21909418,	21909716,		uc021wmj.1
uc002zuz.2	chr22	+	21921835	21978323	21922033	21968901	5	21921835,21947149,21965145,21968845,21975803,	21922060,21947245,21965332,21968954,21978323,	P68036	uc002zuz.2
uc002zva.2	chr22	+	21921835	21978323	21922033	21975958	4	21921835,21947149,21965145,21975803,	21922060,21947245,21965332,21978323,	P68036	uc002zva.2
uc011aig.3	chr22	+	21921835	21978323	21922033	21975958	3	21921835,21965145,21975803,	21922060,21965332,21978323,	B4DDG1	uc011aig.3
uc031rxf.1	chr22	+	21922018	21978323	21947176	21975958	4	21922018,21947149,21965145,21975803,	21922666,21947245,21965332,21978323,	P68036	uc031rxf.1
uc002zvb.2	chr22	-	21982377	21984340	21982706	21984303	5	21982377,21983298,21983596,21983890,21984139,	21983076,21983476,21983696,21984050,21984340,	A8MPS7	uc002zvb.2
uc002zvc.2	chr22	-	21982377	21984340	21982377	21982377	5	21982377,21983298,21983596,21983831,21984139,	21983076,21983476,21983696,21984050,21984340,		uc002zvc.2
uc002zvd.2	chr22	-	21982377	21984340	21983050	21984303	4	21982377,21983596,21983890,21984139,	21983076,21983696,21984050,21984340,	A8MPS7-2	uc002zvd.2
uc011aih.1	chr22	+	21987085	21990091	21987470	21989933	4	21987085,21987408,21988310,21988973,	21987116,21987542,21988859,21990091,	B7Z7H5	uc011aih.1
uc002zve.3	chr22	+	21987085	21991616	21987470	21991359	5	21987085,21987408,21988310,21988973,21990720,	21987116,21987542,21988859,21989555,21991616,	Q8IYX3-2	uc002zve.3
uc002zvf.3	chr22	+	21996541	21998588	21996625	21998464	3	21996541,21997150,21998182,	21996812,21997347,21998588,	Q9HCN8	uc002zvf.3
uc021wmk.1	chr22	+	22007269	22007347	22007269	22007269	1	22007269,	22007347,		uc021wmk.1
uc011aii.1	chr22	+	22007592	22007674	22007592	22007592	1	22007592,	22007674,		uc011aii.1
uc010gtj.1	chr22	+	22020272	22050349	22020388	22049779	21	22020272,22024201,22024854,22025285,22026618,22029352,22035587,22036725,22037470,22039041,22040771,22041180,22041931,22042361,22043020,22048104,22048881,22049043,22049225,22049682,22050155,	22020420,22024251,22024900,22025348,22026670,22029404,22035679,22036815,22037546,22039202,22040847,22041287,22042021,22042395,22043138,22048161,22048954,22049106,22049359,22049785,22050349,	Q13356	uc010gtj.1
uc002zvh.4	chr22	+	22020272	22052202	22020388	22051192	21	22020272,22024201,22024854,22025285,22026618,22029352,22035587,22036725,22037470,22039041,22040771,22041180,22041931,22042361,22043020,22048104,22048881,22049043,22049225,22049686,22051173,	22020420,22024251,22024900,22025348,22026670,22029404,22035679,22036815,22037546,22039202,22040847,22041287,22042021,22042395,22043138,22048161,22048954,22049106,22049359,22049785,22052202,	Q13356-2	uc002zvh.4
uc002zvi.4	chr22	+	22020272	22052202	22020388	22049779	21	22020272,22024201,22024854,22025285,22026618,22029352,22035587,22036725,22037470,22039041,22040771,22041180,22041931,22042361,22043020,22048104,22048881,22049043,22049225,22049682,22051035,	22020420,22024251,22024900,22025348,22026670,22029404,22035679,22036815,22037546,22039202,22040847,22041287,22042021,22042395,22043138,22048161,22048954,22049106,22049359,22049785,22052202,	Q13356	uc002zvi.4
uc002zvg.4	chr22	+	22020272	22052202	22020388	22049779	20	22020272,22024201,22024854,22025285,22026618,22029352,22035587,22036725,22037470,22039041,22040771,22041180,22041931,22042361,22043020,22048104,22048881,22049043,22049225,22049682,	22020420,22024251,22024900,22025348,22026670,22029404,22035679,22036815,22037546,22039202,22040847,22041287,22042021,22042395,22043138,22048161,22048954,22049106,22049359,22052202,	Q13356	uc002zvg.4
uc011aij.2	chr22	+	22020272	22052202	22020388	22051103	20	22020272,22024201,22024854,22026618,22029352,22035587,22036725,22037470,22039041,22040771,22041180,22041931,22042361,22043020,22048104,22048881,22049043,22049225,22049682,22051035,	22020420,22024251,22024900,22026670,22029404,22035679,22036815,22037546,22039202,22040847,22041287,22042021,22042395,22043138,22048161,22048954,22049106,22049255,22049785,22052202,	E7EW80	uc011aij.2
uc002zvk.4	chr22	+	22039926	22052202	22040819	22049779	12	22039926,22040771,22041180,22041931,22042361,22043020,22048104,22048881,22049043,22049225,22049682,22051173,	22040015,22040847,22041287,22042021,22042395,22043138,22048161,22048954,22049106,22049359,22049785,22052202,	Q13356	uc002zvk.4
uc002zvl.3	chr22	-	22051825	22090071	22055417	22065033	5	22051825,22057658,22058127,22064916,22089903,	22055507,22057767,22058171,22065197,22090071,	O60688	uc002zvl.3
uc002zvm.3	chr22	-	22051825	22090071	22051825	22051825	5	22051825,22057658,22058127,22064775,22089903,	22055507,22057767,22058414,22065197,22090071,		uc002zvm.3
uc002zvn.3	chr22	-	22113946	22221970	22123492	22221730	9	22113946,22123483,22127161,22142545,22142982,22153300,22160138,22161952,22221611,	22118529,22123609,22127271,22142677,22143097,22153417,22160328,22162135,22221970,	P28482	uc002zvn.3
uc002zvo.3	chr22	-	22123318	22221970	22123492	22221730	8	22123318,22127161,22142545,22142982,22153300,22160138,22161952,22221611,	22123609,22127271,22142677,22143097,22153417,22160328,22162135,22221970,	P28482	uc002zvo.3
uc010gtk.1	chr22	-	22123483	22221970	22123492	22221730	7	22123483,22127161,22142982,22153300,22160138,22161952,22221611,	22123609,22127271,22143097,22153417,22160328,22162135,22221970,	A8CZ64	uc010gtk.1
uc011aik.2	chr22	-	22273791	22292934	22277464	22292618	6	22273791,22279941,22285519,22287762,22288395,22292575,	22277844,22280035,22285663,22287951,22288598,22292934,	B7Z2C3	uc011aik.2
uc002zvp.2	chr22	-	22273791	22307250	22277464	22300420	8	22273791,22279941,22285519,22287762,22288395,22293903,22300214,22307163,	22277844,22280035,22285663,22287951,22288598,22294052,22300480,22307250,	P49593	uc002zvp.2
uc002zvq.3	chr22	-	22279248	22307250	22279840	22300420	7	22279248,22285519,22287762,22288395,22293903,22300214,22307163,	22280035,22285663,22287951,22288598,22294052,22300480,22307250,	A8MX49	uc002zvq.3
uc010gtm.2	chr22	-	22311402	22322088	22312777	22316960	10	22311402,22313503,22313958,22314692,22316800,22317118,22318294,22318532,22319656,22321974,	22313065,22313604,22314108,22314821,22316974,22317392,22318400,22318687,22319747,22322088,	B3KU89	uc010gtm.2
uc002zvs.3	chr22	-	22311402	22337147	22311485	22330081	18	22311402,22312863,22313503,22313958,22314692,22316800,22317118,22318294,22318532,22319656,22321974,22322990,22324581,22326248,22326983,22328728,22330011,22336810,	22311967,22313065,22313604,22314108,22314821,22316974,22317265,22318400,22318687,22319747,22322088,22323147,22324778,22326323,22327090,22328860,22330179,22337147,	O95985	uc002zvs.3
uc002zvt.4	chr22	-	22311402	22337187	22311485	22330081	18	22311402,22312863,22313503,22313958,22314692,22316800,22317118,22318294,22318532,22319656,22321974,22322990,22324581,22326248,22326983,22328728,22330011,22337126,	22311967,22313065,22313604,22314108,22314821,22316974,22317265,22318400,22318687,22319747,22322088,22323147,22324778,22326323,22327090,22328860,22330179,22337187,	O95985	uc002zvt.4
uc010gtl.3	chr22	-	22311402	22337187	22311485	22330081	18	22311402,22312863,22313503,22313958,22314692,22316800,22317118,22318294,22318532,22319656,22321974,22322990,22324581,22326248,22326983,22328728,22330011,22337126,	22311967,22313065,22313604,22314108,22314821,22316974,22317265,22318400,22318687,22319747,22322088,22323147,22324778,22326323,22327090,22328860,22330172,22337187,	O95985	uc010gtl.3
uc002zvu.3	chr22	-	22345495	22398332	22345495	22345495	7	22345495,22348540,22349529,22377691,22379570,22380619,22398079,	22346151,22349170,22349829,22377828,22380527,22380725,22398332,		uc002zvu.3
uc002zvv.3	chr22	+	22380461	22380936	22380461	22380461	2	22380461,22380647,	22380519,22380936,		uc002zvv.3
uc031rxg.1	chr22	+	22385571	23265082	22385571	22385571	462	22385571,22429787,22434391,22441137,22453147,22453168,22453315,22471243,22479834,22511787,22516773,22520175,22522781,22550198,22550366,22550887,22551043,22551066,22551671,22556350,22561873,22562104,22564131,22569365,22652522,22654551,22657588,22658307,22661154,22661470,22663061,22664100,22664590,22673081,22673253,22675936,22676827,22677018,22681875,22697538,22697758,22707715,22712144,22712303,22724161,22724715,22724719,22725247,22725300,22730562,22735134,22735405,22738165,22739076,22742957,22749389,22749533,22749832,22751159,22758054,22758144,22758753,22764130,22764304,22764619,22764658,22764671,22766687,22771213,22771395,22782059,22782150,22782260,22782304,22782516,22786295,22786496,22786807,22786821,22786844,22786863,22786884,22786896,22786933,22787023,22787741,22789424,22790457,22790791,22804396,22815181,22820044,22820091,22821300,22835302,22837392,22840630,22842280,22842417,22842692,22843747,22843748,22848297,22849289,22860135,22860656,22868535,22868950,22872150,22879415,22881335,22883921,22883949,22884755,22886458,22896710,22896740,22903548,22904234,22904676,22905297,22906850,22912691,22912757,22915191,22916834,22917302,22918947,22922600,22922666,22922945,22930641,22932355,22935984,22936110,22936390,22937329,22937389,22941478,22943765,22947611,22947912,22955953,22956674,22959673,22961125,22963640,22972410,22973506,22973526,22973831,22974670,22974679,22974939,22978041,22980915,22981394,22982367,22983667,22984007,22985288,22986070,22987314,22993779,22994991,22995042,22996651,23004759,23004929,23005871,23006942,23007309,23010763,23010983,23013186,23016425,23016598,23025365,23025377,23029197,23029444,23029764,23029787,23029969,23030722,23036270,23037373,23037805,23038753,23040404,23040594,23040931,23040980,23041269,23041666,23042314,23045577,23052751,23052806,23054876,23055071,23055383,23055690,23055695,23055701,23055726,23055729,23055893,23055916,23056234,23056661,23057820,23059546,23060665,23061013,23063131,23063339,23063656,23063679,23063689,23063718,23063756,23063777,23063805,23063830,23063945,23067634,23070588,23072829,23074720,23077276,23077868,23077926,23078111,23078167,23078415,23078789,23080187,23081147,23081548,23081588,23082294,23084267,23088411,23088722,23089028,23090118,23090429,23090642,23090905,23091541,23093130,23093582,23096626,23097573,23097797,23097820,23100178,23101186,23101207,23101389,23101704,23101721,23101726,23101756,23101775,23101825,23101884,23104384,23104557,23104783,23104891,23106150,23106802,23108127,23108925,23109182,23109845,23109954,23110112,23110174,23110244,23110454,23110951,23110952,23110970,23110998,23111242,23111866,23112215,23114126,23114325,23114785,23116013,23117124,23117494,23118205,23118787,23118800,23121024,23124262,23125617,23128414,23128670,23131061,23132374,23134612,23135191,23135497,23135512,23135598,23135715,23135825,23136001,23136753,23136921,23137975,23138025,23138643,23139465,23139492,23140163,23142510,23143113,23143246,23143562,23144042,23145277,23146276,23146601,23147330,23149161,23151791,23154249,23154477,23154781,23154799,23154815,23154826,23154832,23154839,23154924,23154938,23155194,23155243,23156582,23156685,23156765,23157365,23158530,23159136,23159226,23159832,23161964,23162270,23162358,23162965,23164844,23164941,23165486,23165793,23165802,23165839,23165897,23165903,23165961,23166012,23166126,23166157,23166171,23166199,23166610,23167706,23168063,23168814,23169288,23170512,23170723,23175317,23180088,23180195,23181893,23184315,23184579,23188474,23192562,23193090,23193103,23193586,23196393,23198325,23198937,23199232,23199256,23200528,23200774,23202905,23210176,23210515,23211856,23211867,23213746,23213900,23215766,23217261,23218835,23219681,23220286,23220340,23220359,23220848,23222065,23222914,23223276,23223583,23223589,23223599,23223637,23223643,23223805,23224246,23224462,23224528,23224915,23225393,23225428,23226117,23226341,23227048,23228468,23228912,23229470,23229699,23229934,23230130,23230169,23230539,23230584,23230991,23231089,23232852,23232915,23234688,23235956,23237552,23238274,23241791,23242430,23242757,23242921,23243151,23245272,23245947,23246907,23247161,23248508,23256467,23257596,23260335,23261704,23263568,23264763,	22385870,22429799,22434416,22441168,22453168,22453216,22453622,22471254,22479841,22511825,22517073,22520186,22522802,22550244,22550676,22550892,22551049,22551071,22551676,22556371,22561881,22562115,22564142,22569660,22652576,22654562,22657662,22658479,22661268,22661610,22663184,22664248,22664766,22673132,22673606,22676227,22676909,22677326,22682144,22697621,22698083,22707757,22712188,22712611,22724456,22724719,22724731,22725268,22725314,22730874,22735294,22735722,22738175,22739086,22742965,22749424,22749829,22749835,22751170,22758066,22758148,22759052,22764194,22764618,22764624,22764662,22764676,22766698,22771220,22771407,22782081,22782260,22782273,22782332,22782520,22786381,22786807,22786810,22786825,22786848,22786867,22786888,22786901,22786938,22787031,22787746,22789429,22790467,22790798,22804403,22815193,22820073,22820111,22821311,22835313,22837401,22840644,22842289,22842428,22842706,22843748,22843751,22848305,22849297,22860146,22860667,22868542,22868964,22872160,22879427,22881344,22883931,22883954,22884766,22886469,22896720,22896743,22903552,22904246,22904684,22905308,22906859,22912696,22912764,22915201,22916843,22917306,22918951,22922610,22922775,22922950,22930650,22932362,22935995,22936114,22936403,22937364,22937429,22941491,22943776,22947634,22947923,22955961,22956679,22959683,22961137,22963645,22972420,22973509,22973537,22973836,22974678,22974697,22974944,22978053,22980926,22981399,22982371,22983674,22984016,22985293,22986076,22987320,22993791,22995003,22995051,22996663,23004769,23004934,23005880,23006988,23007387,23010841,23011278,23013197,23016436,23016608,23025376,23025380,23029278,23029747,23029770,23029795,23029973,23030730,23036280,23037400,23037816,23038761,23040481,23040906,23040934,23040984,23041279,23041673,23042322,23045585,23052762,23052811,23054949,23055083,23055686,23055694,23055700,23055705,23055729,23055734,23055897,23055920,23056244,23056667,23057862,23059553,23060674,23061020,23063193,23063643,23063670,23063682,23063693,23063722,23063761,23063781,23063809,23063835,23063951,23067640,23070597,23072842,23074728,23077577,23077880,23077929,23078117,23078172,23078421,23078793,23080194,23081155,23081588,23081612,23082306,23084277,23088418,23088737,23089036,23090407,23090433,23090651,23090912,23091551,23093138,23093587,23096635,23097585,23097800,23097826,23100183,23101194,23101275,23101704,23101708,23101725,23101733,23101763,23101779,23101833,23101888,23104396,23104565,23104859,23104927,23106160,23106814,23108134,23108936,23109191,23109863,23109958,23110115,23110176,23110248,23110459,23110952,23110956,23110981,23110999,23111249,23111870,23112222,23114132,23114332,23115074,23116017,23117161,23117500,23118209,23118796,23118802,23121032,23124274,23125626,23128421,23128679,23131069,23132381,23134623,23135494,23135503,23135517,23135604,23135726,23135830,23136009,23136759,23136932,23137982,23138030,23138649,23139480,23139493,23140176,23142518,23143125,23143257,23143572,23144046,23145288,23146284,23146610,23147341,23149171,23151804,23154324,23154779,23154785,23154802,23154820,23154830,23154836,23154846,23154928,23154942,23155200,23155251,23156590,23156690,23156775,23157392,23158541,23159143,23159229,23159836,23162248,23162274,23162362,23162977,23164852,23164949,23165786,23165796,23165807,23165844,23165902,23165907,23165968,23166016,23166132,23166170,23166179,23166203,23166616,23167715,23168065,23168818,23169302,23170521,23170731,23175321,23180097,23180200,23181901,23184322,23184588,23188482,23192828,23193102,23193106,23193597,23196398,23198336,23199232,23199238,23199259,23200544,23200783,23202911,23210196,23210522,23211867,23211872,23213755,23214214,23215774,23217269,23218849,23219686,23220298,23220352,23220362,23220856,23222076,23222985,23223575,23223587,23223593,23223602,23223642,23223649,23223810,23224256,23224469,23224533,23224923,23225399,23225435,23226128,23226345,23227056,23228479,23228921,23229479,23229704,23229943,23230141,23230180,23230547,23230593,23230999,23231099,23232859,23232927,23234700,23236008,23237984,23238286,23241847,23242442,23242768,23242925,23243613,23245283,23245952,23246917,23247217,23248930,23256480,23257606,23260380,23261757,23263616,23265082,		uc031rxg.1
uc002zvx.1	chr22	+	22599199	22599926	22599225	22599749	2	22599199,22599357,	22599271,22599926,	P12018	uc002zvx.1
uc011aip.2	chr22	+	22652462	22664058	22652462	22652462	5	22652462,22657588,22658307,22661197,22661470,	22652576,22657662,22658479,22661386,22664058,		uc011aip.2
uc010gto.3	chr22	+	22652462	22664058	22652462	22652462	5	22652462,22657588,22658307,22661154,22661470,	22652576,22657662,22658479,22661386,22664058,		uc010gto.3
uc011aiq.1	chr22	+	22652462	22677324	22652462	22652462	11	22652462,22657588,22658307,22661154,22661470,22663061,22664100,22664590,22673253,22675936,22677018,	22652576,22657662,22658479,22661268,22661610,22663184,22664248,22664766,22673606,22676227,22677324,		uc011aiq.1
uc021wmm.1	chr22	+	22786692	23248968	22786692	22786692	2	22786692,23247165,	22786799,23248968,		uc021wmm.1
uc002zwc.1	chr22	-	22838771	22863505	22842091	22843723	4	22838771,22848381,22862127,22862976,	22843791,22848499,22862188,22863505,	Q86YH2	uc002zwc.1
uc021wmn.1	chr22	-	22842091	22843723	22842091	22843723	1	22842091,	22843723,	Q86YH2	uc021wmn.1
uc002zwe.3	chr22	-	22868060	22874613	22868325	22869954	2	22868060,22874431,	22870025,22874613,	P59817	uc002zwe.3
uc021wmo.1	chr22	-	22868325	22869954	22868325	22869954	1	22868325,	22869954,	P59817	uc021wmo.1
uc011air.2	chr22	-	22890122	22896603	22890488	22893484	4	22890122,22892147,22893188,22896250,	22891065,22892756,22893511,22896603,	P78395	uc011air.2
uc002zwf.3	chr22	-	22890122	22900022	22890488	22899252	5	22890122,22892147,22893188,22899231,22899964,	22891065,22892756,22893511,22899350,22900022,	P78395	uc002zwf.3
uc010gtr.3	chr22	-	22890122	22900022	22890488	22899252	5	22890122,22892147,22893188,22899231,22899964,	22891065,22892756,22893511,22899329,22900022,	P78395	uc010gtr.3
uc002zwg.3	chr22	-	22890122	22901550	22890488	22899252	6	22890122,22892147,22893188,22899231,22899964,22901377,	22891065,22892756,22893511,22899350,22900000,22901550,	P78395	uc002zwg.3
uc002zwh.3	chr22	-	22890122	22901550	22890488	22899252	6	22890122,22892147,22893188,22899231,22899964,22901377,	22891065,22892756,22893511,22899329,22900000,22901550,	P78395	uc002zwh.3
uc002zwi.3	chr22	-	22890122	22901696	22890488	22899252	6	22890122,22892147,22893188,22899231,22899964,22901581,	22891065,22892756,22893511,22899350,22900000,22901696,	P78395	uc002zwi.3
uc002zwj.3	chr22	-	22890122	22901696	22890488	22899252	6	22890122,22892147,22893188,22899231,22899964,22901581,	22891065,22892756,22893511,22899329,22900000,22901696,	P78395	uc002zwj.3
uc002zwk.3	chr22	-	22890122	22901696	22890488	22899252	5	22890122,22892147,22893188,22899231,22901581,	22891065,22892756,22893511,22900000,22901696,	P78395	uc002zwk.3
uc011ais.3	chr22	+	22901755	22909007	22901774	22906221	3	22901755,22905267,22906071,	22901814,22905377,22909007,	B5MCX5	uc011ais.3
uc011ait.1	chr22	-	22974027	22987012	22974027	22974027	10	22974027,22975943,22976695,22977516,22977950,22979679,22980493,22980639,22981592,22985162,	22975051,22976187,22976858,22977645,22978151,22979786,22980556,22980646,22981799,22987012,		uc011ait.1
uc002zwm.3	chr22	+	22979652	22981152	22979652	22979652	1	22979652,	22981152,		uc002zwm.3
uc011aiu.1	chr22	+	22984838	22984876	22984838	22984838	1	22984838,	22984876,		uc011aiu.1
uc011aiv.1	chr22	-	22984879	22984909	22984879	22984879	1	22984879,	22984909,		uc011aiv.1
uc002zwn.3	chr22	+	22985767	22985805	22985767	22985767	1	22985767,	22985805,		uc002zwn.3
uc010gtt.2	chr22	+	22988781	22990368	22988815	22990211	5	22988781,22989223,22989452,22989610,22990064,	22988991,22989351,22989508,22989760,22990368,	Q14390	uc010gtt.2
uc010gts.2	chr22	+	22988781	22990368	22988815	22990211	4	22988781,22989223,22989452,22990064,	22988991,22989351,22989760,22990368,	Q14390	uc010gts.2
uc021wmp.1	chr22	+	23165269	23165360	23165269	23165269	1	23165269,	23165360,		uc021wmp.1
uc011aiw.2	chr22	+	23229959	23238013	23230233	23237874	3	23229959,23235879,23237554,	23230439,23235998,23238013,	B9A064	uc011aiw.2
uc010gtu.3	chr22	+	23229959	23238013	23230339	23237874	2	23229959,23237554,	23230439,23238013,	NP_001243225	uc010gtu.3
uc021wmq.1	chr22	+	23229959	23238013	23230233	23237874	3	23229959,23235876,23237554,	23230439,23235998,23238013,	B9A064	uc021wmq.1
uc021wmr.1	chr22	+	23236274	23238011	23236274	23236274	1	23236274,	23238011,		uc021wmr.1
uc002zwt.3	chr22	-	23401592	23484241	23401639	23482607	7	23401592,23403986,23406079,23476212,23481026,23482408,23484135,	23401896,23404123,23406311,23476331,23481129,23482659,23484241,	Q9UHP6	uc002zwt.3
uc002zwu.1	chr22	+	23412668	23467221	23437882	23465618	3	23412668,23437433,23465273,	23412756,23438605,23467221,	P19086	uc002zwu.1
uc010gtv.1	chr22	-	23475722	23484241	23476087	23482607	4	23475722,23481026,23482408,23484135,	23476331,23481129,23482659,23484241,	B7Z5X4	uc010gtv.1
uc002zwv.1	chr22	+	23487512	23506531	23487552	23503751	11	23487512,23488791,23492249,23494647,23495219,23498154,23500178,23501084,23501349,23503065,23503686,	23487738,23488872,23492341,23494713,23495321,23498219,23500230,23501166,23501440,23503185,23506531,	O95755	uc002zwv.1
uc010gtw.1	chr22	+	23487512	23506531	23487552	23503751	10	23487512,23488791,23492249,23495219,23498154,23500178,23501084,23501349,23503065,23503686,	23487738,23488872,23492341,23495321,23498219,23500230,23501166,23501440,23503185,23506531,	O95755-2	uc010gtw.1
uc002zww.3	chr22	+	23522551	23660224	23523147	23657709	23	23522551,23595985,23603136,23603541,23610594,23613718,23615267,23615820,23626163,23627219,23629345,23630283,23631703,23632525,23634727,23637210,23651610,23652510,23653883,23655073,23656154,23656738,23657619,	23524426,23596167,23603241,23603727,23610702,23613779,23615320,23615961,23626285,23627388,23629465,23630359,23631808,23632600,23634825,23637342,23651670,23652620,23654023,23655208,23656260,23656901,23660224,	P11274	uc002zww.3
uc002zwx.3	chr22	+	23522551	23660224	23523147	23657709	22	23522551,23595985,23603136,23603541,23610594,23613718,23615267,23615820,23626163,23627219,23629345,23630283,23631703,23632525,23634727,23651610,23652510,23653883,23655073,23656154,23656738,23657619,	23524426,23596167,23603241,23603727,23610702,23613779,23615320,23615961,23626285,23627388,23629465,23630359,23631808,23632600,23634825,23651670,23652620,23654023,23655208,23656260,23656901,23660224,	P11274-2	uc002zwx.3
uc011aiy.2	chr22	+	23558935	23660224	23559198	23657709	23	23558935,23595985,23603136,23603541,23610594,23613718,23615267,23615820,23626163,23627219,23629345,23630283,23631703,23632525,23634727,23637210,23651610,23652510,23653883,23655073,23656154,23656738,23657619,	23559244,23596167,23603241,23603727,23610702,23613779,23615320,23615961,23626285,23627388,23629465,23630359,23631808,23632600,23634825,23637342,23651670,23652620,23654023,23655208,23656260,23656901,23660224,	P11274	uc011aiy.2
uc010gtx.1	chr22	+	23595985	23627388	23603166	23627388	8	23595985,23603136,23603541,23613718,23615267,23615820,23626163,23627219,	23596167,23603241,23603727,23613779,23615320,23615961,23626285,23627388,	H0Y554	uc010gtx.1
uc010gty.4	chr22	+	23604953	23607186	23605322	23605790	1	23604953,	23607186,	Q12845	uc010gty.4
uc002zwy.2	chr22	+	23625395	23633317	23626190	23631867	5	23625395,23627219,23629345,23630283,23631703,	23626285,23627388,23629465,23630359,23633317,		uc002zwy.2
uc021wms.1	chr22	-	23701792	23724313	23701792	23701792	7	23701792,23705290,23708464,23712544,23715816,23719067,23724149,	23701940,23705359,23708605,23712649,23715935,23719201,23724313,		uc021wms.1
uc002zxa.4	chr22	-	23732791	23744799	23732791	23732791	6	23732791,23734913,23736112,23741946,23744027,23744547,	23733911,23735020,23736244,23742770,23744140,23744799,		uc002zxa.4
uc002zxb.5	chr22	-	23732791	23744799	23741990	23742455	5	23732791,23741946,23744027,23744223,23744547,	23733911,23742770,23744140,23744342,23744799,	Q96N15	uc002zxb.5
uc002zwz.5	chr22	-	23732791	23744799	23741990	23742455	3	23732791,23741946,23744547,	23733911,23742770,23744799,	Q96N15	uc002zwz.5
uc010gtz.1	chr22	-	23804431	23829167	23804431	23804431	12	23804431,23809461,23811523,23812182,23812501,23812994,23815564,23816063,23822603,23824761,23825254,23829065,	23804865,23809503,23811674,23812224,23812523,23813350,23815598,23816125,23822687,23824792,23825313,23829167,		uc010gtz.1
uc002zxd.3	chr22	-	23915312	23922495	23915452	23922377	3	23915312,23917153,23922171,	23915772,23917269,23922495,	P15814	uc002zxd.3
uc002zxe.3	chr22	-	23915312	23922495	23915723	23922377	2	23915312,23922171,	23915772,23922495,	P15814-2	uc002zxe.3
uc002zxf.3	chr22	-	23950638	23974508	23950950	23974210	12	23950638,23955475,23955825,23956321,23959039,23959761,23961550,23962780,23964277,23967069,23968167,23974002,	23950955,23955517,23955847,23956401,23959061,23959844,23961580,23962802,23964363,23967091,23968235,23974508,	Q6PGQ1	uc002zxf.3
uc021wmt.1	chr22	-	23952777	23952803	23952777	23952777	1	23952777,	23952803,		uc021wmt.1
uc002zxh.4	chr22	-	23980674	24035338	23980674	23980674	5	23980674,24002051,24025911,24029017,24032422,	23981129,24002187,24026054,24029182,24035338,		uc002zxh.4
uc002zxi.4	chr22	-	23980674	24035372	23980674	23980674	4	23980674,24002051,24025911,24032418,	23981129,24002187,24026054,24035372,		uc002zxi.4
uc002zxk.4	chr22	-	23980674	24051428	23980674	23980674	8	23980674,23982494,24002051,24025911,24032422,24036305,24047615,24051316,	23981129,23982610,24002187,24026054,24032543,24037704,24047728,24051428,		uc002zxk.4
